груша,20,11,2024-06-23
яблоко,19,15,2024-06-07
яблоко,5,15,2024-06-17
яблоко,17,15,2024-06-05
яблоко,12,15,2024-06-12
печенье,5,23,2024-06-15
груша,2,11,2024-06-29
печенье,4,23,2024-06-07
слива,3,15,2024-06-29
груша,1,11,2024-06-09
печенье,13,23,2024-06-05
груша,11,11,2024-06-14
слива,3,15,2024-06-11
груша,13,11,2024-06-24
яблоко,18,15,2024-06-16
груша,20,11,2024-06-20
груша,13,11,2024-06-27
яблоко,4,15,2024-06-06
печенье,1,23,2024-06-09
слива,19,15,2024-06-24
яблоко,16,15,2024-06-27
груша,15,11,2024-06-12
слива,20,15,2024-06-12
печенье,20,23,2024-06-05
конфета,11,22,2024-06-03
яблоко,2,15,2024-06-05
груша,4,11,2024-06-17
слива,1,15,2024-06-19
печенье,1,23,2024-06-12
печенье,15,23,2024-06-25
яблоко,14,15,2024-06-14
яблоко,19,15,2024-06-25
слива,4,15,2024-06-26
слива,11,15,2024-06-16
груша,17,11,2024-06-06
конфета,3,22,2024-06-29
слива,5,15,2024-06-12
груша,10,11,2024-06-18
груша,8,11,2024-06-08
конфета,7,22,2024-06-27
яблоко,19,15,2024-06-28
конфета,1,22,2024-06-15
слива,1,15,2024-06-23
яблоко,4,15,2024-06-24
печенье,10,23,2024-06-18
слива,10,15,2024-06-08
груша,1,11,2024-06-15
слива,19,15,2024-06-26
груша,20,11,2024-06-20
груша,5,11,2024-06-07
слива,4,15,2024-06-10
конфета,2,22,2024-06-01
слива,6,15,2024-06-05
груша,2,11,2024-06-27
слива,10,15,2024-06-01
слива,12,15,2024-06-19
конфета,9,22,2024-06-04
конфета,3,22,2024-06-29
конфета,18,22,2024-06-25
яблоко,3,15,2024-06-07
слива,5,15,2024-06-15
конфета,15,22,2024-06-25
печенье,9,23,2024-06-23
печенье,3,23,2024-06-08
груша,17,11,2024-06-23
слива,14,15,2024-06-27
яблоко,6,15,2024-06-17
печенье,16,23,2024-06-05
слива,9,15,2024-06-26
конфета,6,22,2024-06-06
яблоко,7,15,2024-06-28
яблоко,18,15,2024-06-22
слива,10,15,2024-06-13
груша,15,11,2024-06-12
слива,1,15,2024-06-21
груша,13,11,2024-06-06
слива,14,15,2024-06-17
яблоко,17,15,2024-06-14
слива,17,15,2024-06-28
слива,20,15,2024-06-25
печенье,1,23,2024-06-04
конфета,3,22,2024-06-10
печенье,4,23,2024-06-28
яблоко,15,15,2024-06-19
конфета,9,22,2024-06-25
слива,11,15,2024-06-24
яблоко,9,15,2024-06-29
груша,5,11,2024-06-14
печенье,11,23,2024-06-26
груша,8,11,2024-06-06
конфета,2,22,2024-06-18
слива,15,15,2024-06-26
слива,14,15,2024-06-08
конфета,13,22,2024-06-11
слива,13,15,2024-06-01
слива,11,15,2024-06-17
груша,3,11,2024-06-20
слива,7,15,2024-06-04
печенье,5,23,2024-06-12
слива,13,15,2024-06-21
слива,2,15,2024-06-15
печенье,2,23,2024-06-08
печенье,3,23,2024-06-11
печенье,16,23,2024-06-10
конфета,17,22,2024-06-25
печенье,1,23,2024-06-06
яблоко,9,15,2024-06-14
слива,8,15,2024-06-21
слива,4,15,2024-06-07
конфета,1,22,2024-06-18
груша,18,11,2024-06-05
печенье,10,23,2024-06-03
яблоко,11,15,2024-06-15
яблоко,6,15,2024-06-04
яблоко,3,15,2024-06-01
печенье,10,23,2024-06-18
яблоко,18,15,2024-06-16
печенье,15,23,2024-06-23
конфета,18,22,2024-06-01
слива,16,15,2024-06-15
груша,12,11,2024-06-05
яблоко,16,15,2024-06-27
печенье,1,23,2024-06-11
яблоко,14,15,2024-06-05
слива,7,15,2024-06-20
груша,5,11,2024-06-25
печенье,11,23,2024-06-18
печенье,16,23,2024-06-19
груша,10,11,2024-06-16
конфета,9,22,2024-06-03
конфета,2,22,2024-06-21
слива,14,15,2024-06-28
слива,4,15,2024-06-29
слива,14,15,2024-06-29
яблоко,4,15,2024-06-15
яблоко,15,15,2024-06-04
слива,3,15,2024-06-03
слива,14,15,2024-06-05
слива,6,15,2024-06-20
яблоко,18,15,2024-06-24
груша,7,11,2024-06-08
печенье,11,23,2024-06-06
печенье,13,23,2024-06-04
печенье,17,23,2024-06-10
конфета,19,22,2024-06-15
слива,15,15,2024-06-23
слива,4,15,2024-06-29
груша,13,11,2024-06-16
конфета,16,22,2024-06-16
конфета,7,22,2024-06-10
яблоко,8,15,2024-06-15
яблоко,4,15,2024-06-16
слива,18,15,2024-06-05
слива,3,15,2024-06-06
конфета,4,22,2024-06-24
конфета,9,22,2024-06-24
яблоко,10,15,2024-06-12
слива,1,15,2024-06-12
слива,4,15,2024-06-01
яблоко,5,15,2024-06-16
печенье,15,23,2024-06-22
печенье,19,23,2024-06-13
печенье,19,23,2024-06-25
печенье,4,23,2024-06-06
груша,15,11,2024-06-18
печенье,6,23,2024-06-22
яблоко,6,15,2024-06-28
груша,15,11,2024-06-23
конфета,1,22,2024-06-15
яблоко,19,15,2024-06-17
груша,9,11,2024-06-10
груша,18,11,2024-06-04
конфета,14,22,2024-06-28
слива,8,15,2024-06-11
слива,20,15,2024-06-22
конфета,7,22,2024-06-27
груша,1,11,2024-06-27
печенье,2,23,2024-06-27
яблоко,14,15,2024-06-24
конфета,2,22,2024-06-23
конфета,11,22,2024-06-28
груша,3,11,2024-06-26
груша,5,11,2024-06-03
яблоко,3,15,2024-06-21
печенье,1,23,2024-06-06
слива,4,15,2024-06-29
конфета,3,22,2024-06-13
слива,16,15,2024-06-07
слива,9,15,2024-06-26
яблоко,13,15,2024-06-10
груша,13,11,2024-06-22
яблоко,6,15,2024-06-11
груша,9,11,2024-06-13
груша,9,11,2024-06-06
печенье,11,23,2024-06-01
печенье,6,23,2024-06-18
конфета,12,22,2024-06-04
конфета,14,22,2024-06-18
конфета,12,22,2024-06-20
печенье,5,23,2024-06-19
груша,13,11,2024-06-27
яблоко,7,15,2024-06-19
печенье,13,23,2024-06-19
конфета,3,22,2024-06-28
печенье,9,23,2024-06-25
конфета,12,22,2024-06-01
яблоко,16,15,2024-06-21
печенье,1,23,2024-06-10
груша,18,11,2024-06-15
конфета,10,22,2024-06-23
яблоко,13,15,2024-06-23
груша,15,11,2024-06-04
конфета,18,22,2024-06-07
груша,13,11,2024-06-02
конфета,12,22,2024-06-10
конфета,20,22,2024-06-11
печенье,12,23,2024-06-19
груша,8,11,2024-06-14
слива,19,15,2024-06-09
яблоко,10,15,2024-06-06
печенье,17,23,2024-06-17
слива,19,15,2024-06-13
слива,2,15,2024-06-10
яблоко,4,15,2024-06-07
печенье,16,23,2024-06-22
груша,4,11,2024-06-02
печенье,2,23,2024-06-04
конфета,5,22,2024-06-12
груша,1,11,2024-06-12
слива,17,15,2024-06-05
груша,20,11,2024-06-16
яблоко,14,15,2024-06-09
слива,13,15,2024-06-18
груша,3,11,2024-06-17
груша,13,11,2024-06-20
груша,16,11,2024-06-04
груша,20,11,2024-06-29
печенье,19,23,2024-06-16
конфета,2,22,2024-06-07
конфета,20,22,2024-06-08
слива,6,15,2024-06-26
яблоко,11,15,2024-06-04
слива,20,15,2024-06-17
конфета,19,22,2024-06-04
печенье,19,23,2024-06-06
конфета,10,22,2024-06-18
груша,7,11,2024-06-26
груша,20,11,2024-06-26
груша,17,11,2024-06-13
слива,9,15,2024-06-02
слива,17,15,2024-06-08
конфета,17,22,2024-06-23
конфета,15,22,2024-06-23
груша,16,11,2024-06-14
яблоко,19,15,2024-06-07
груша,11,11,2024-06-17
яблоко,19,15,2024-06-20
конфета,2,22,2024-06-11
конфета,5,22,2024-06-25
яблоко,9,15,2024-06-09
груша,6,11,2024-06-08
печенье,12,23,2024-06-18
груша,3,11,2024-06-18
слива,11,15,2024-06-14
слива,14,15,2024-06-23
печенье,12,23,2024-06-26
конфета,2,22,2024-06-16
слива,17,15,2024-06-29
яблоко,11,15,2024-06-12
печенье,8,23,2024-06-01
яблоко,13,15,2024-06-29
конфета,2,22,2024-06-27
слива,5,15,2024-06-12
печенье,11,23,2024-06-20
печенье,3,23,2024-06-28
яблоко,19,15,2024-06-04
печенье,17,23,2024-06-02
слива,8,15,2024-06-20
яблоко,13,15,2024-06-25
яблоко,1,15,2024-06-11
слива,18,15,2024-06-26
слива,20,15,2024-06-28
яблоко,8,15,2024-06-15
печенье,19,23,2024-06-04
конфета,9,22,2024-06-20
печенье,2,23,2024-06-26
слива,17,15,2024-06-05
яблоко,18,15,2024-06-03
слива,13,15,2024-06-07
слива,9,15,2024-06-24
яблоко,17,15,2024-06-25
слива,17,15,2024-06-05
яблоко,18,15,2024-06-16
печенье,9,23,2024-06-12
конфета,12,22,2024-06-16
слива,14,15,2024-06-23
груша,1,11,2024-06-05
яблоко,13,15,2024-06-10
печенье,10,23,2024-06-24
слива,6,15,2024-06-05
конфета,20,22,2024-06-26
груша,5,11,2024-06-20
печенье,2,23,2024-06-14
печенье,7,23,2024-06-18
печенье,2,23,2024-06-02
конфета,12,22,2024-06-21
конфета,18,22,2024-06-18
яблоко,14,15,2024-06-01
груша,12,11,2024-06-27
слива,17,15,2024-06-26
груша,11,11,2024-06-20
яблоко,11,15,2024-06-17
конфета,18,22,2024-06-07
груша,9,11,2024-06-08
яблоко,5,15,2024-06-21
яблоко,18,15,2024-06-18
печенье,1,23,2024-06-05
конфета,11,22,2024-06-09
печенье,7,23,2024-06-08
яблоко,18,15,2024-06-29
печенье,15,23,2024-06-19
яблоко,17,15,2024-06-02
яблоко,9,15,2024-06-15
груша,14,11,2024-06-24
печенье,18,23,2024-06-07
груша,7,11,2024-06-21
яблоко,19,15,2024-06-23
груша,6,11,2024-06-17
груша,3,11,2024-06-01
груша,10,11,2024-06-05
печенье,11,23,2024-06-21
груша,2,11,2024-06-02
печенье,9,23,2024-06-27
яблоко,12,15,2024-06-02
слива,15,15,2024-06-11
слива,19,15,2024-06-15
груша,10,11,2024-06-26
груша,10,11,2024-06-17
печенье,9,23,2024-06-07
конфета,6,22,2024-06-13
печенье,13,23,2024-06-16
груша,1,11,2024-06-05
слива,11,15,2024-06-15
яблоко,1,15,2024-06-11
конфета,10,22,2024-06-27
яблоко,7,15,2024-06-09
слива,1,15,2024-06-14
конфета,14,22,2024-06-17
слива,13,15,2024-06-18
конфета,19,22,2024-06-10
слива,9,15,2024-06-17
груша,2,11,2024-06-28
груша,14,11,2024-06-03
печенье,20,23,2024-06-01
печенье,8,23,2024-06-05
слива,11,15,2024-06-12
конфета,4,22,2024-06-20
яблоко,17,15,2024-06-06
слива,8,15,2024-06-13
печенье,6,23,2024-06-19
конфета,19,22,2024-06-08
груша,16,11,2024-06-18
слива,4,15,2024-06-01
печенье,4,23,2024-06-12
груша,16,11,2024-06-03
конфета,19,22,2024-06-16
конфета,10,22,2024-06-12
печенье,18,23,2024-06-24
груша,5,11,2024-06-08
печенье,8,23,2024-06-09
конфета,19,22,2024-06-26
слива,5,15,2024-06-11
груша,5,11,2024-06-19
яблоко,12,15,2024-06-01
конфета,2,22,2024-06-17
печенье,20,23,2024-06-27
яблоко,14,15,2024-06-01
яблоко,19,15,2024-06-13
печенье,9,23,2024-06-19
слива,3,15,2024-06-13
конфета,14,22,2024-06-23
печенье,19,23,2024-06-14
яблоко,6,15,2024-06-28
конфета,16,22,2024-06-04
печенье,5,23,2024-06-26
конфета,19,22,2024-06-15
слива,7,15,2024-06-17
яблоко,9,15,2024-06-06
конфета,20,22,2024-06-28
конфета,5,22,2024-06-14
конфета,2,22,2024-06-01
конфета,2,22,2024-06-25
яблоко,3,15,2024-06-11
печенье,5,23,2024-06-03
груша,8,11,2024-06-20
печенье,18,23,2024-06-20
груша,3,11,2024-06-07
конфета,4,22,2024-06-16
печенье,2,23,2024-06-16
яблоко,14,15,2024-06-29
слива,10,15,2024-06-10
груша,17,11,2024-06-11
слива,13,15,2024-06-02
яблоко,1,15,2024-06-14
груша,5,11,2024-06-09
яблоко,9,15,2024-06-20
конфета,17,22,2024-06-03
конфета,19,22,2024-06-27
конфета,3,22,2024-06-28
конфета,2,22,2024-06-01
слива,4,15,2024-06-10
яблоко,16,15,2024-06-09
слива,11,15,2024-06-20
слива,4,15,2024-06-07
груша,2,11,2024-06-05
груша,5,11,2024-06-28
конфета,8,22,2024-06-16
печенье,7,23,2024-06-04
конфета,13,22,2024-06-06
слива,19,15,2024-06-09
печенье,13,23,2024-06-19
слива,19,15,2024-06-21
яблоко,19,15,2024-06-02
груша,1,11,2024-06-22
слива,15,15,2024-06-21
слива,5,15,2024-06-18
печенье,7,23,2024-06-24
конфета,4,22,2024-06-10
конфета,20,22,2024-06-17
груша,18,11,2024-06-28
печенье,19,23,2024-06-12
груша,9,11,2024-06-10
слива,3,15,2024-06-29
слива,18,15,2024-06-18
конфета,7,22,2024-06-12
слива,1,15,2024-06-13
яблоко,20,15,2024-06-29
конфета,15,22,2024-06-07
печенье,1,23,2024-06-16
груша,9,11,2024-06-09
слива,19,15,2024-06-01
печенье,8,23,2024-06-09
груша,8,11,2024-06-17
печенье,1,23,2024-06-23
конфета,7,22,2024-06-08
яблоко,14,15,2024-06-16
печенье,5,23,2024-06-03
груша,15,11,2024-06-10
яблоко,17,15,2024-06-19
печенье,18,23,2024-06-29
слива,20,15,2024-06-24
печенье,18,23,2024-06-25
конфета,8,22,2024-06-17
слива,6,15,2024-06-10
груша,7,11,2024-06-20
печенье,9,23,2024-06-03
печенье,4,23,2024-06-05
конфета,15,22,2024-06-29
печенье,4,23,2024-06-03
яблоко,19,15,2024-06-16
слива,1,15,2024-06-22
печенье,2,23,2024-06-01
яблоко,8,15,2024-06-14
печенье,16,23,2024-06-29
слива,19,15,2024-06-27
конфета,3,22,2024-06-08
яблоко,9,15,2024-06-05
груша,4,11,2024-06-13
печенье,12,23,2024-06-01
яблоко,20,15,2024-06-01
яблоко,7,15,2024-06-17
печенье,2,23,2024-06-11
печенье,3,23,2024-06-16
яблоко,10,15,2024-06-10
груша,7,11,2024-06-19
конфета,7,22,2024-06-09
груша,1,11,2024-06-12
груша,4,11,2024-06-27
груша,15,11,2024-06-16
слива,9,15,2024-06-14
слива,16,15,2024-06-16
яблоко,8,15,2024-06-17
печенье,8,23,2024-06-12
груша,6,11,2024-06-09
слива,2,15,2024-06-08
груша,9,11,2024-06-25
печенье,9,23,2024-06-17
груша,10,11,2024-06-05
яблоко,8,15,2024-06-01
слива,4,15,2024-06-01
печенье,12,23,2024-06-04
груша,10,11,2024-06-19
груша,4,11,2024-06-18
слива,3,15,2024-06-13
яблоко,15,15,2024-06-18
яблоко,19,15,2024-06-16
слива,8,15,2024-06-07
яблоко,1,15,2024-06-07
яблоко,6,15,2024-06-09
слива,3,15,2024-06-23
груша,7,11,2024-06-09
яблоко,6,15,2024-06-06
